IMG_ID,owner,title,description,LAT,LON,u_city,u_country,taken,base_url,url,S3_label,Prob_indoor,Prob_natural,Prob_urban
32460480087.jpg,127339203@N02,"Tatry, Poland - Czarny Staw Gąsienicowy",,49.227616999999995,20.020544,,,2018-08-28 17:27:19,https://www.flickr.com/photos/127339203@N02/32460480087,https://live.staticflickr.com/7838/32460480087_e60966db16_b.jpg,0.0,227.9681041389704,-83.48389634490012,-144.44010963290933
32460500717.jpg,54046108@N00,TENTE Expo 2018 (2),,41.306309999999996,-4.914729,,,2018-11-17 10:37:11,https://www.flickr.com/photos/54046108@N00/32460500717,https://live.staticflickr.com/7849/32460500717_b89ea92ab2_b.jpg,1.0,-347.3551266901194,217.0066677033901,130.39300214499235
32460629377.jpg,30777021@N03,Doetinchem; Barlham,,51.982699,6.2359849999999994,Doetinchem,Nederland,2018-10-21 08:00:15,https://www.flickr.com/photos/30777021@N03/32460629377,https://live.staticflickr.com/4850/32460629377_a5a398022d_b.jpg,2.0,-239.7634511757642,89.78385242447256,150.02009837701917
32460633127.jpg,150202650@N03,3KB06452a_C,Wheal Owles at Botallack at Sunset,50.137213,-5.6915059999999995,,,2018-06-26 20:26:45,https://www.flickr.com/photos/150202650@N03/32460633127,https://live.staticflickr.com/7862/32460633127_c510b85d24_b.jpg,0.0,250.18826160579917,-96.40700921416284,-153.737874802202
32460823797.jpg,58414938@N00,GOC London Public Art 2 107: Henry the Navigator,"Statue of Henry the Navigator, 2002, after José Simões de Almeida (the younger), Belgrave Square, Belgravia, City of Westminster, London.

GOC Hertfordshire's walk on 11 November 2017, an 8-mile point-to-point walk from Pimlico to Notting Hill Gate via Millbank, Belgravia, Knightsbridge, Hyde Park and Kensington Gardens. John T led the walk, which was attended by 15 people. You can view my <a href='https://www.flickr.com/photos/anemoneprojectors/albums/72157675724136968'>other photos of this event</a>, read the <a href='https://www.goc.org.uk/reports/article/11-november-2017--public-art--pimlico-and-beyond' rel='noreferrer nofollow'>original event report</a>, find out more about the <a href='www.goc.org.uk' rel='noreferrer nofollow'>Gay Outdoor Club</a> or see <a href='https://www.flickr.com/photos/anemoneprojectors/collections/'>my collections</a>.",51.499111,-0.154862,,,2017-11-11 14:23:15,https://www.flickr.com/photos/58414938@N00/32460823797,https://live.staticflickr.com/4813/32460823797_90fd03b003_b.jpg,2.0,-89.47532662004231,-26.754180204123262,116.27743930369616
32461060977.jpg,169760497@N06,Bruges,Venice of the north,51.207221999999994,3.2275,,,2018-11-17 12:47:34,https://www.flickr.com/photos/169760497@N06/32461060977,https://live.staticflickr.com/4901/32461060977_fbbc05554f_b.jpg,2.0,-243.36704518646,47.96198567003012,195.44078221172092
32461064267.jpg,62692398@N08,03 20180915_133758,Šiaurės vakarų oficinos viduje 4,56.139722,25.531944,,,2018-09-15 13:37:58,https://www.flickr.com/photos/62692398@N08/32461064267,https://live.staticflickr.com/4911/32461064267_a2eb9cc5f6_b.jpg,0.0,240.8095210269093,-62.40918438881636,-178.35225351154804
32461101337.jpg,33277678@N03,Moscow '18,"           Satyr and Nymph (marble, 1845) - by Pyotr Stavasser, The State Tretyakov Gallery                    ",55.741175,37.620111,Amsterdam,The Netherlands,2018-07-22 18:10:04,https://www.flickr.com/photos/33277678@N03/32461101337,https://live.staticflickr.com/7901/32461101337_73cb71e73e_b.jpg,2.0,-133.63852155208588,-104.4220559373498,238.1032313778996
32461145977.jpg,109544413@N05,Sea Bass in Cassis,,43.216119,5.5380160000000025,"Mesquite, NV",,2018-09-19 19:49:23,https://www.flickr.com/photos/109544413@N05/32461145977,https://live.staticflickr.com/4805/32461145977_0f029491dc_b.jpg,1.0,-100.5803092122078,74.00271715968847,26.623117968440056
32461190637.jpg,62410617@N03,"Old Village, Alonnisos",,39.149563,23.844538,,,2018-07-12 09:22:01,https://www.flickr.com/photos/62410617@N03/32461190637,https://live.staticflickr.com/4810/32461190637_77b245f883_b.jpg,2.0,-227.40855748206369,-4.0008108988404265,231.4462988562882
32461207267.jpg,160864154@N07,DSCN0536,"Via Laietana. Barcelona.
На улице Via Laietana в г. Барселона",41.386589,2.175282,,,2018-06-10 08:25:38,https://www.flickr.com/photos/160864154@N07/32461207267,https://live.staticflickr.com/4838/32461207267_6e070716b0_b.jpg,2.0,-217.20143015682697,2.537149880081415,214.7027731239796
32461295217.jpg,144436250@N05,Richis - Reichesdorf,,46.100791,24.481581,Hanau,,2018-08-14 09:49:56,https://www.flickr.com/photos/144436250@N05/32461295217,https://live.staticflickr.com/4859/32461295217_387e2405d7_b.jpg,2.0,-162.6768009439111,-57.6208794862032,220.33822822943333
32461477627.jpg,47884338@N08,Vallone di Piantonetto,"Uno dei tanti angoli del Parco Nazionale del Gran Paradiso. Sulla sinistra I tre Becchi della Tribolazione, sul fondo il Roccia Viva e il Tête-de-Money; solitario e maestoso sulla destra il Tour-de-Gran-St-Pierre: tutte cime sopra i 3000 metri!


Piantonetto Valley

One of the many corners of the Gran Paradiso National Park. On the left the three Becchi della Tribolazione, on the bottom the Roccia Viva and the Tête-de-Money; solitary and majestic stands on the right the Tour-de-Gran-St-Pierre: all these peaks are above 3000 meters!


Vallée du Piantonetto

Un des nombreux coins du parc national du Grand Paradis. À gauche, les trois Becchi della Tribolazione, en bas, la Roccia Viva et la Tête-de-Money; À droite le Tour-de-Gran-St-Pierre: tous ces sommets dépassent les 3000 mètres!",45.496796,7.365067,,Italia,2017-08-19 10:10:56,https://www.flickr.com/photos/47884338@N08/32461477627,https://live.staticflickr.com/4895/32461477627_5a1824dfe4_b.jpg,2.0,-118.75525342300536,-76.14854224026203,194.93821521103385
32461682557.jpg,94642745@N05,Abstract,,48.209633000000004,11.618641,,,2018-12-28 18:59:46,https://www.flickr.com/photos/94642745@N05/32461682557,https://live.staticflickr.com/4861/32461682557_7610f9a5a9_b.jpg,2.0,-284.68880450725555,92.53614864498377,192.1945510925725
32461683117.jpg,57277233@N07,Night view,,52.374555,4.900151999999999,,,2018-08-15 21:49:42,https://www.flickr.com/photos/57277233@N07/32461683117,https://live.staticflickr.com/7868/32461683117_5de3d2bf28_b.jpg,2.0,-239.70450054109097,93.54330416768794,146.20434206165368
32461737927.jpg,34288348@N07,The lonely lamp,"ⓒRebecca Bugge, All Rights Reserved
Do not use without permission.

What is it about lamp posts that make them almost always lean one way or other....?",55.69164,13.244242999999999,,Sweden,2018-03-07 23:02:38,https://www.flickr.com/photos/34288348@N07/32461737927,https://live.staticflickr.com/4879/32461737927_f52107af96_b.jpg,2.0,-213.68507572636008,-19.288467286154628,233.0077588343993
32461739727.jpg,53049330@N03,Boarding the ferry from Hirtshals to Bergen,,57.595907999999994,9.975391,Dresden,Germany,2018-07-28 20:03:47,https://www.flickr.com/photos/53049330@N03/32461739727,https://live.staticflickr.com/4868/32461739727_78959382ee_b.jpg,0.0,26.24941912293434,-25.28049822151661,-0.9245701432228088
32461855517.jpg,29837218@N00,in a Spanish garden,,40.410908,-3.6892620000000003,,,2018-10-07 16:07:42,https://www.flickr.com/photos/29837218@N00/32461855517,https://live.staticflickr.com/7867/32461855517_e415c3b6c0_b.jpg,1.0,-132.96189980674535,97.75470965728165,35.24686744436622
32461980637.jpg,150702262@N06,Ruins of Reinakyllich,Ruins of Reinakyllich,56.777989,-3.720138,,,2018-05-14 08:32:10,https://www.flickr.com/photos/150702262@N06/32461980637,https://live.staticflickr.com/7917/32461980637_3e70589354_b.jpg,0.0,175.00808001682162,-128.84172989800572,-46.11539684981108
32462179537.jpg,37917369@N04,Cat Tamer I,"Another batch from the cheap camera I bought at a flee market for only 10 SEK (a little more than a buck, american). This time I put some tungsten slide film through it and cross processed, which heightened the &quot;washed out&quot; feel of the pictures.

Taken with Luminox 356SL analog camera. Expired and cross processed Kodak Ektachrome 160T (unknown age).

Negative scanned with Epson Perfection V500 Photo, cropped and downsized for the web.",59.450561,13.458809,Karlstad,Sweden,2018-04-01 00:00:00,https://www.flickr.com/photos/37917369@N04/32462179537,https://live.staticflickr.com/7843/32462179537_a62d56e6ea_b.jpg,2.0,-233.75552111677825,29.33601824939251,204.4615288488567
32462253327.jpg,83850594@N06,LACOSTE - Provence - Luberon,"Das Bergdorf Lacoste im Luberon gab es übrigens viel eher als die gleichnamige Modemarke....
Im Dorf hat der französische Modeschöpfer Pierre Cardin als Eigentümer der Burg und potenter Investor seine Spuren hinterlassen. In Teilen wirkt das perfekt restaurierte Dorf wie eine Kulisse des ursprünglichen Dorfes. Ohne den Einsatz von Investorengeld wären andererseits aber wahrscheinlich viele Gebäude endgültig zerfallen...

Suchwort: Lacoste Vaucluse (sonst landet man vermutlich bei der Modemarke...)

Foto und Radtour von Fr. 12.10.2018 - ",43.828036,5.275488,Niederrhein,Germany,2018-10-12 16:00:21,https://www.flickr.com/photos/83850594@N06/32462253327,https://live.staticflickr.com/7885/32462253327_fdc72bd0e5_b.jpg,2.0,-244.72393708676103,-0.31538940593600273,245.07452423870564
32462281917.jpg,49635353@N03,Mega Eyes - _TNY_5807,"When you look at the massive compound eyes of hoverflies, you really can't help wondering what the world looks like through those, right?

Like this male pied hoverfly (Scaeva pyrastri) sitting on a tansy (Tanacetum vulgare).

This is a male pied hoverfly (Scaeva pyrastri), also known as the white-clubbed hoverfly.",59.116663,18.077048,"Västerhaninge, Stockholm",Sweden,2018-07-20 13:11:53,https://www.flickr.com/photos/49635353@N03/32462281917,https://live.staticflickr.com/4855/32462281917_bcc73479b9_b.jpg,0.0,131.22930467873812,-69.00389654934406,-62.18291784822941
32462366097.jpg,23993953@N04,Szczawno Zdrój,,50.80308,16.257313,,Poland,2018-12-01 15:15:40,https://www.flickr.com/photos/23993953@N04/32462366097,https://live.staticflickr.com/7905/32462366097_3688db9e55_b.jpg,0.0,153.51504257228225,-69.94427631795406,-83.52723083645104
32462498847.jpg,73991617@N06,BTCC_OultonPark_June2018_147,,53.17970699999999,-2.6129860000000003,London,"England, UK",2018-06-10 10:30:12,https://www.flickr.com/photos/73991617@N06/32462498847,https://live.staticflickr.com/7870/32462498847_bb698c5ae3_b.jpg,2.0,-144.57479027286172,-63.70044043660164,208.3138309791684
32462565777.jpg,68418961@N03,Mantova - Torre della Gabbia,"La Torre di Guardia, costruita nel XIII Secolo, vista da Piazza Sordello",45.159935,10.796599,,,2015-08-01 15:31:05,https://www.flickr.com/photos/68418961@N03/32462565777,https://live.staticflickr.com/7837/32462565777_36cfddf145_b.jpg,1.0,-365.8905981779098,258.733302526176,107.200152117759
32462595457.jpg,146538874@N06,Ford GT (Mk1),"Photo was taken at the <i>2018 Motorworld Classics</i> in Berlin.

5.4L V8 (Supercharged)
550 PS
774 Nm
330 km/h

Find more information on More Cars: <a href='https://more-cars.net/ford-gt__633' rel='noreferrer nofollow'>more-cars.net/ford-gt__633</a>",52.50461,13.273855,Berlin,Germany,2018-10-05 12:04:43,https://www.flickr.com/photos/146538874@N06/32462595457,https://live.staticflickr.com/7917/32462595457_7b0f55a929_b.jpg,2.0,-278.77032666653395,69.26631214097142,209.54920510947704
32462618337.jpg,29769794@N05,Wall painting,Calla ditos. Mextonia@Loscalladitos,59.445299,24.74908,Hamburg,,2018-07-19 19:11:58,https://www.flickr.com/photos/29769794@N05/32462618337,https://live.staticflickr.com/4837/32462618337_7416295d2c_b.jpg,1.0,-371.05876018106943,282.5071708187461,88.59030925109981
32462817297.jpg,169025254@N05,img_20170714_155811_35154371203_o,,58.697143999999994,11.254266000000001,,,2017-07-14 15:58:11,https://www.flickr.com/photos/169025254@N05/32462817297,https://live.staticflickr.com/4857/32462817297_3929670499_b.jpg,1.0,-368.1933682858944,291.2207259088755,77.01163577567786
32462895207.jpg,160621933@N04,Canal de la Broye,,46.981235999999996,7.0296020000000015,Cugy (FR),Suisse,2017-12-31 15:06:47,https://www.flickr.com/photos/160621933@N04/32462895207,https://live.staticflickr.com/7812/32462895207_3c7f07be6e_b.jpg,2.0,-358.0453180074692,146.27782767638564,211.80989260599014
32463215537.jpg,63713558@N00,"Locked gate next to Loch More and the River Thurso, northern Scotland. UK.","MK4_5317 Loch More and the River Thurso, northern Scotland.

Wet, drizzly day so the photographs are somewhat muted or have taken a lot of work to 'lift' them.

More general photographs at: <a href='https://www.flickr.com/photos/staneastwood/albums'>www.flickr.com/photos/staneastwood/albums</a>
",58.39271899999999,-3.568856,,,2018-08-26 15:01:20,https://www.flickr.com/photos/63713558@N00/32463215537,https://live.staticflickr.com/7852/32463215537_880d9986cf_b.jpg,2.0,-238.00254586339,34.44259598106146,203.60123784095046
32463260117.jpg,141898498@N04,Roggenburger Klosterkirche,"Mein Blick nach oben in der Kirche St.Mariä Himmelfahrt Roggenburg (Bayern)

my view up in the church   St.Mariä Himmelfahrt Roggenburg (Bayern)
 
",48.27531,10.229258,,Deutschland,2017-10-05 13:35:56,https://www.flickr.com/photos/141898498@N04/32463260117,https://live.staticflickr.com/4874/32463260117_71a9e7dfd9_b.jpg,2.0,-259.458197273314,122.69325841963293,136.80645579099658
32463448387.jpg,10566322@N05,Sielecki Castle,,50.285466,19.14581,Warsaw,Poland,2018-10-13 16:25:42,https://www.flickr.com/photos/10566322@N05/32463448387,https://live.staticflickr.com/7812/32463448387_54b1d9bde3_b.jpg,2.0,-105.73086818680169,-1.8610991649329665,107.62546565476805
32463513187.jpg,51203833@N05,Through the Willow Tree,"Along the banks of the River Slea, this Willow Tree provides a point of interest.",53.00091,-0.40265300000000004,,England,2018-03-09 11:02:51,https://www.flickr.com/photos/51203833@N05/32463513187,https://live.staticflickr.com/7874/32463513187_fe20970bbe_b.jpg,2.0,-149.83760618418458,-42.51205946132541,192.3855537287891
32463565127.jpg,54788905@N00,"Fleuve Liffey,  Dublin, Irlande - 6522",Ireland,53.348513,-6.2512870000000005,Québec,Canada,2018-05-05 10:55:32,https://www.flickr.com/photos/54788905@N00/32463565127,https://live.staticflickr.com/65535/32463565127_688bd99bcd_b.jpg,2.0,-189.30055828392503,-17.735289830714464,207.07313786447048
32463631637.jpg,7611012@N04,Spring in Prague,,50.081819,14.41035,Brno,Czech republic,2017-04-20 14:57:48,https://www.flickr.com/photos/7611012@N04/32463631637,https://live.staticflickr.com/7920/32463631637_450f86ab00_b.jpg,1.0,-210.86182863451543,143.48201966285706,67.4210312962532
32463975507.jpg,146675775@N07,Controlling the River,"A weir in the river Aln.

Alnwick, Northumberland, United Kingdom.",55.419959999999996,-1.7155189999999998,,,2018-07-30 13:56:19,https://www.flickr.com/photos/146675775@N07/32463975507,https://live.staticflickr.com/4911/32463975507_3c9531f342_b.jpg,2.0,23.022669564932585,-82.18564968183638,59.20380099490285
32464023867.jpg,64487902@N02,... majorettes _ FP2814M,"03.06.2017.
Sárvár, Hungary
Pentax K-50
Samyang 85mm f 1.4 Aspherical IF
X. Sárvári Országos Mazsorett Fesztivál",47.25233400000001,16.937077,Veszprém,Hungary,2017-06-03 15:52:03,https://www.flickr.com/photos/64487902@N02/32464023867,https://live.staticflickr.com/4806/32464023867_2e30038bf9_b.jpg,2.0,-64.49255925603211,-129.32010750472546,193.85438009351486
32464058467.jpg,93888280@N00,IMGP4543,,50.363352,-4.166889,Cambridge,United Kingdom,2018-10-24 17:23:04,https://www.flickr.com/photos/93888280@N00/32464058467,https://live.staticflickr.com/4803/32464058467_f6e5a80aac_b.jpg,2.0,-210.83651584386826,33.322078838944435,177.5549911558628
32464110017.jpg,28310375@N05,DARK CLOUDS OVER GILFORD,DARK CLOUDS OVER GILFORD,54.37559399999999,-6.360714,,Northern ireland,2017-10-27 12:31:04,https://www.flickr.com/photos/28310375@N05/32464110017,https://live.staticflickr.com/4827/32464110017_71affaa798_b.jpg,2.0,-329.14872517064214,146.38369775563478,182.80193424224854
32464178927.jpg,95649791@N07,20181221_062843,,45.600833,9.580555,,,2018-12-09 10:13:42,https://www.flickr.com/photos/95649791@N07/32464178927,https://live.staticflickr.com/7896/32464178927_055302feb2_b.jpg,2.0,-234.95395272597668,50.58840024657548,184.4014080874622
32464285907.jpg,36391175@N00,Grotto Demon,In the grotto at Leeds Castle,51.24577,0.633387,,,2018-05-19 11:15:53,https://www.flickr.com/photos/36391175@N00/32464285907,https://live.staticflickr.com/7899/32464285907_5edb07c12c_b.jpg,2.0,-203.2712957821786,-11.384214010089636,214.69117721542716
32464818767.jpg,75925002@N02,Камергерский переулок,,55.761551000000004,37.617906,,,2018-10-18 16:03:14,https://www.flickr.com/photos/75925002@N02/32464818767,https://live.staticflickr.com/7806/32464818767_9e693848cf_b.jpg,1.0,-295.1616185978055,241.5042672343552,53.69288886338472
32464916757.jpg,46383895@N00,Saint Sophia's Cathedral,"Saint Sophia Cathedral in Kiev is an outstanding architectural monument of Kievan Rus'. The cathedral is one of the city's best known landmarks and the first heritage site in Ukraine to be inscribed on the World Heritage List along with the Kiev Cave Monastery complex. Aside from its main building, the cathedral includes an ensemble of supporting structures such as a bell tower and the House of Metropolitan. In 2011 the historic site was reassigned from the jurisdiction of the Ministry of Regional Development of Ukraine to the Ministry of Culture of Ukraine. One of the reasons for the move was that both Saint Sophia Cathedral and Kiev Pechersk Lavra are recognized by the UNESCO World Heritage Program as one complex, while in Ukraine the two were governed by different government entities.  [wikipedia]",50.453238,30.516019,Forlì,Italy,2018-10-06 13:29:05,https://www.flickr.com/photos/46383895@N00/32464916757,https://live.staticflickr.com/4829/32464916757_7758b82e3d_b.jpg,0.0,197.6526206359267,-47.98407279700041,-149.6274251230061
32464990077.jpg,169012424@N05,Urban Exploring,"Fort IX, Cologne ",50.910799,7.02095,Cologne,Germany,2015-06-07 01:29:05,https://www.flickr.com/photos/169012424@N05/32464990077,https://live.staticflickr.com/7869/32464990077_3de3ba93be_b.jpg,2.0,-213.79859393090007,60.740865610539906,153.10739208385348
32465499087.jpg,131725640@N02,port de Nice,,43.696697,7.297486,,france,2017-10-06 11:34:49,https://www.flickr.com/photos/131725640@N02/32465499087,https://live.staticflickr.com/4881/32465499087_58bcbc27c8_b.jpg,2.0,-275.83397217281157,59.633033389225595,216.23786913789812
32465872597.jpg,41582091@N03,,Old Bambi street art East London,51.541138000000004,-0.15703399999999998,Oxford,UK,2018-08-19 11:46:33,https://www.flickr.com/photos/41582091@N03/32465872597,https://live.staticflickr.com/7882/32465872597_ed16149b3e_b.jpg,1.0,-273.5830362960696,202.37514101713901,71.23786048591138
32466025347.jpg,159752456@N03,2TЭ10M-2655,"26.03.2018 ||Szlak Vorokhta - Voronenka (ukr. Ворохта - Вороненка)|| 2TЭ10M-2655 ciągnie pociąg nr 26 z Odessy do Rachowa. Przejeżdża przez nowy most nad rzeką Prut. Stary ze względu na stan techniczny został zamknięty. 
Widoczną przeprawę oddano do użytku w 1896 roku w związku z budową linii kolejowej ze Stanisławowa do Sygietu Marmorowskiego. Prace nad mostem i linią kolejową zlecono Stanisławowi Rawiczowi-Kosińskiemu. W samej Worochcie znajdują się jeszcze 3 podobne kamienne mosty. Piąty most - najsłynniejszy projekt inżyniera Rawicza-Kosińskiego (ówcześnie najdłuższe przęsło łukowe w Europie o długości 65. Most był wzorem dla wielu projektantów mostów na alpejskich trasach) znajdował się w miejscowości Jaremcza. Na skutek dwukrotnego zniszczenia w obu wojnach światowych mostu nie odbudowano. Zbudowano za to istniejącą do dziś stalowo-betonową przeprawę. 
Sam pociąg nr 26 ma jeszcze przed sobą jeszcze parę kilometrów wspinaczki nim osiągnie najwyższy punkt linii kolejowej - tunel pod górą w Woronience na wysokości około 840m.n.p.m. W drodze z Iwano-Frankiwska (dawny Stanisławów) musi pokonać różnicę wysokości rzędu 500m.",48.281636,24.563519,,,2018-03-26 10:54:26,https://www.flickr.com/photos/159752456@N03/32466025347,https://live.staticflickr.com/7903/32466025347_81dd7fd253_b.jpg,0.0,255.14720329642296,-92.18222861737013,-162.92116279155016
32466075217.jpg,71036877@N00,Before the downpour,"Brighton Beach, England",50.820186,-0.144345,Brooklyn,United States,2016-11-19 08:06:05,https://www.flickr.com/photos/71036877@N00/32466075217,https://live.staticflickr.com/7866/32466075217_5a04b1e790_b.jpg,0.0,208.62188641726968,-22.98614962399006,-185.59420831501484
32466093287.jpg,23561056@N00,.,,50.713425,9.219363000000001,,,2017-05-08 10:38:48,https://www.flickr.com/photos/23561056@N00/32466093287,https://live.staticflickr.com/4821/32466093287_dc6e75254c_b.jpg,0.0,101.08382407575846,-134.6651882454753,33.62303341180086
32466770157.jpg,12543676@N08,smoke-shop,"Lausanne, canton of Vaud, Switzerland.",46.520071,6.636096,,,2018-09-01 00:00:00,https://www.flickr.com/photos/12543676@N08/32466770157,https://live.staticflickr.com/7875/32466770157_093532e409_b.jpg,2.0,-158.26081728562713,-88.58407054096459,246.8873099610209
32467565317.jpg,148553807@N08,Back to Nature,"


Mamiya 645 Pro TL, Secor 80mm, Hoya 72 IR, Rollei IR400, XTol 1:1",47.559663,13.726182999999999,,,2018-07-05 15:58:57,https://www.flickr.com/photos/148553807@N08/32467565317,https://live.staticflickr.com/7893/32467565317_13107715e4_b.jpg,2.0,-49.19177900254726,-69.68681889772415,118.92400231212378
32467708107.jpg,143708461@N03,Wachau - Flora - Kirschbaumblüte,Frühling,48.252627000000004,15.326022,,,2016-04-16 15:22:14,https://www.flickr.com/photos/143708461@N03/32467708107,https://live.staticflickr.com/7815/32467708107_6358c71ccb_b.jpg,2.0,-97.6596693955362,-44.827469736337655,142.53335909545422
32467837837.jpg,9815422@N06,Greek terracotta figures of actors - British Museum,"<b>Art in the British Museum</b>
The British Museum was established in 1753, largely based on the collections of the Irish physician and scientist Sir Hans Sloane. It first opened to the public in 1759, in Montagu House, on the site of the current building. Its expansion over the following 250 years was largely a result of expanding British colonisation, and has resulted in the creation of several branch institutions, the first being the Natural History Museum in 1881. More on the British Museum here: <a href='https://en.wikipedia.org/wiki/British_Museum' rel='noreferrer nofollow'>en.wikipedia.org/wiki/British_Museum</a>

You can see a random selection of my photos here at Flickriver: <a href='http://www.flickriver.com/photos/9815422@N06/random/' rel='noreferrer nofollow'>www.flickriver.com/photos/9815422@N06/random/</a> ",51.518719,-0.12628599999999998,,UK,2016-07-01 14:39:07,https://www.flickr.com/photos/9815422@N06/32467837837,https://live.staticflickr.com/4858/32467837837_ae8e7dd7aa_b.jpg,2.0,-158.64144624024632,-3.446213832125068,162.1295905970037
32467896057.jpg,162227261@N04,bmw_x6_f16_xdrive_30d_bmw_tuning_dahler_daehler_(8),BMW X6 F16 xDrive30d powered by dAHLer - dÄHLer,46.889164,7.522448,,,2017-05-22 18:44:17,https://www.flickr.com/photos/162227261@N04/32467896057,https://live.staticflickr.com/4819/32467896057_5286dbbdfa_b.jpg,0.0,88.28568881750107,-66.8400647416711,-21.399365864694122
32467919747.jpg,95609210@N06,"Bolt Tail & Outer Hope Cove, South Devon, 12th July 1994",,50.247701,-3.8589900000000004,,,2018-12-11 09:41:02,https://www.flickr.com/photos/95609210@N06/32467919747,https://live.staticflickr.com/7820/32467919747_40083c8c65_b.jpg,2.0,-146.5094750225544,-47.1655046492815,193.7166204210371
32467985847.jpg,39713238@N08,DSC_5478,,45.555109,8.074575,,,2016-09-24 20:02:33,https://www.flickr.com/photos/39713238@N08/32467985847,https://live.staticflickr.com/7834/32467985847_83869c302c_b.jpg,2.0,-295.8232535943389,63.25665553938597,232.6136418506504
32468154127.jpg,56391918@N08,Åhus Täppetstranden,"Fria att publicera ange foto Kristianstads kommun/Mattias Roos
  

Kristianstads kommuns bilder är fria att ladda ner. De ska användas i sitt sammanhang och i material där Kristianstads kommun som organisation eller geografisk plats omnämns.
  

Bilderna får beskäras men inte förvanskas. Fotografens namn och Kristianstads kommun skall alltid anges. Hittar du bilder på dig i vårt fotoalbum som du vill att vi tar bort kontaktar du oss på kommun@kristianstad.se.
  

Kristianstad municipality images are for free publication. They should be used in context and in materials where Kristianstad municipality as an organization or geographic location is mentioned. The images may be cropped but not altered. The photographer's name and Kristianstad municipality must be stated. If you find photos of yourself in our photostream and you wish us to delete them please contact us on kommun@kristianstad.se",55.93173,14.319482999999998,,,2018-09-05 11:13:16,https://www.flickr.com/photos/56391918@N08/32468154127,https://live.staticflickr.com/7896/32468154127_f92816b81d_b.jpg,2.0,-120.63919311761856,21.0875355489552,99.58768500387669
32468196617.jpg,158524522@N06,red reflection,,38.207293,13.328035999999999,,,2018-04-20 19:28:40,https://www.flickr.com/photos/158524522@N06/32468196617,https://live.staticflickr.com/7905/32468196617_909698e322_b.jpg,2.0,-63.18290563672781,-73.52068826556207,136.7465037740767
32468215917.jpg,61436771@N07,Blaukehlara oder Blaulatzara,<a href='https://de.wikipedia.org/wiki/Blaulatzara' rel='noreferrer nofollow'>de.wikipedia.org/wiki/Blaulatzara</a> Ara glaucogularis,52.168197,11.642127,Wernigerode,,2017-10-15 12:50:40,https://www.flickr.com/photos/61436771@N07/32468215917,https://live.staticflickr.com/7885/32468215917_9dc6fd333f_b.jpg,0.0,81.8914837986231,3.237272404134273,-85.0888791754842
32468226357.jpg,135608473@N02,Silhoutte,,54.017843000000006,11.436059,Buchholz i. d. N.,Germany,2018-06-13 10:46:23,https://www.flickr.com/photos/135608473@N02/32468226357,https://live.staticflickr.com/7840/32468226357_a09ed79b01_b.jpg,2.0,-213.43275809288025,-12.13099404796958,225.6031405124813
32468338267.jpg,61195023@N07,"Nice, France","This is a section of Nice where cruise ships dock and people come ashore on a tender. That's what I was doing when I took this picture. 

While waiting for transport to other parts of Nice, I walked up and around the narrow streets. It was in the middle of summer and hot. I remember trying to decide whether to have a beer or ice cream to cool down. My only hesitation was that it was nine in the morning so I opted for ice cream. 

The famous beach is west of here, but since I live close to beaches in Florida, I visited other parts of the city including an art colony in Saint-Paul-de-Vence. As that was up on a small mountain, it was a little cooler, but still quite warm. I ended up getting a beer there, but it was midday at that point. Such are my memories of ice cream and beer.",43.703502,7.312897,,,2017-08-30 17:11:36,https://www.flickr.com/photos/61195023@N07/32468338267,https://live.staticflickr.com/7831/32468338267_bbe54fddb1_b.jpg,0.0,151.32819522253703,-84.95099347829819,-66.34061548858881
32468413427.jpg,105102315@N05,Frankenheim Alt,One of Düsseldorf's finest,51.22572,6.776161,,,2017-07-30 20:37:25,https://www.flickr.com/photos/105102315@N05/32468413427,https://live.staticflickr.com/7846/32468413427_54c5ed637d_b.jpg,0.0,41.87333133816718,27.70690493658185,-69.5406360179186
32468517287.jpg,14191740@N08,"Agapeta zoegana, White Scar, Cumbria, England",,54.259133,-2.832702,,UK,2018-07-05 17:57:24,https://www.flickr.com/photos/14191740@N08/32468517287,https://live.staticflickr.com/7866/32468517287_1431927e54_b.jpg,0.0,51.987105473876,24.257036060094837,-76.20444487035276
32468578237.jpg,136885191@N02,La Loire,Anneau d'amarage,47.89768,1.907602,,,2017-01-22 16:36:21,https://www.flickr.com/photos/136885191@N02/32468578237,https://live.staticflickr.com/7915/32468578237_a16fcbc054_b.jpg,1.0,-319.89066169038415,307.42093878611917,12.505886774510145
32468589127.jpg,35672950@N06,Bradford 001,<b><a href='https://www.flickr.com/redirect?url=http://www.peterbartlettimages.co.uk'>WEBSITE</a> | <a href='https://www.flickr.com/redirect?url=https://www.facebook.com/peter.bartlett.792?ref=tn_tnmn'>FACEBOOK</a> | <a href='https://www.flickr.com/redirect?url=http://www.peterbartlettimages.co.uk/section667779.html'>BOOKS</a></b>,53.792007999999996,-1.7567419999999998,Huddersfield,United Kingdom,2018-07-21 11:15:06,https://www.flickr.com/photos/35672950@N06/32468589127,https://live.staticflickr.com/4846/32468589127_6dda9ae513_b.jpg,1.0,-338.4346547722816,189.4151116609573,149.0558866634965
