IMG_ID,AUTHOR,LAT,LON,S3_Label,S16_Label,S365_Label,Prob_indoor,Prob_natural,Prob_urban,LOC
1333624324_f23b38fb53_1340_9729483@N02.jpg,9729483@N02,42.30725200000001,-96.320722,1,6,205,0.0007377519255968856,0.7531543938989103,0.2461078721978307,0.0
1333746673_49d86db2c7_1246_79039156@N00.jpg,79039156@N00,40.786195,17.236969000000002,2,14,304,0.004950733253224371,0.04247312670020165,0.9525761064697916,2.0
1333791140_ef6f8d0ee4_1102_9729483@N02.jpg,9729483@N02,41.010135,-96.303019,2,12,268,0.11144991772744506,0.2665443363239817,0.6220057619291772,2.0
1334591019_5959ffbbf2_1061_50994135@N00.jpg,50994135@N00,56.528536,-6.784744,0,5,50,0.9711983244369976,0.00959220652201509,0.01920955925753276,0.0
1335712671_b5eed6419b_1076_99437479@N00.jpg,99437479@N00,37.323826,26.542775,2,15,263,0.20628363979750475,0.02496011188100056,0.7687562022445036,1.0
1339265654_2c0b13ea09_1201_93455345@N00.jpg,93455345@N00,34.691944,135.466918,2,12,268,0.16465191020597558,0.3476076688256171,0.4877403483859553,2.0
1339284664_c26d7fcee3_1016_93455345@N00.jpg,93455345@N00,34.691944,135.466918,0,2,303,0.998966403399326,0.0004640043141970197,0.0005694683232206899,0.0
1342064999_3bd9ab7c28_1075_11786349@N08.jpg,11786349@N08,-32.897533,-68.83380799999999,2,12,277,0.0916027924951095,0.4276601063875205,0.4807370672879188,0.0
1342605412_be16a333a3_1259_50994135@N00.jpg,50994135@N00,56.413569,-5.443983,1,6,271,0.0004200299625627401,0.9860153546634364,0.013564681764299369,1.0
1342950510_55358a1b9d_1121_11786349@N08.jpg,11786349@N08,-32.897533,-68.83380799999999,0,12,53,0.4904438061757048,0.06342415758311404,0.4461320282422463,0.0
1343085868_18861e2149_1078_11786349@N08.jpg,11786349@N08,-32.897533,-68.83380799999999,2,12,159,0.002587753678575666,0.10620668440295856,0.8912055442898015,0.0
134325491_70d249d150_55_84498284@N00.jpg,84498284@N00,41.893205,12.485167,2,11,200,0.0002892590611303092,0.003571682793264585,0.9961391211609651,2.0
1343470355_1f5abc0196_1166_11786349@N08.jpg,11786349@N08,-31.397897,-64.182472,2,11,230,0.0001290086665788337,0.0006066267744131437,0.9992644059452244,2.0
1344037949_1a3665ad3d_1394_11786349@N08.jpg,11786349@N08,-25.277996,-65.476112,1,7,117,0.0005720338300534423,0.918005054509564,0.08142289783116753,2.0
1344160892_7ba880a020_1239_11786349@N08.jpg,11786349@N08,-33.639847,-69.875621,2,10,118,0.0334105164610321,0.21992336327366505,0.7466661335581648,2.0
1344177554_4e5a0f7431_1322_11786349@N08.jpg,11786349@N08,-33.639847,-69.875621,1,7,341,0.00019421797661323129,0.9925707716772934,0.007235145776890661,2.0
1344281668_415cb41e7d_1142_11786349@N08.jpg,11786349@N08,-31.397897,-64.182472,2,15,270,0.023936389115647216,0.004849473597857923,0.9712141419294084,2.0
1345358029_1664cc187f_1318_11786349@N08.jpg,11786349@N08,-31.397897,-64.182472,2,15,286,0.3546060498615021,0.004454938623979388,0.6409390121821907,1.0
1345873903_1690ffacbe_1374_11786349@N08.jpg,11786349@N08,-24.787124,-65.414314,1,10,233,0.00018536127543544725,0.5006742860712734,0.499140323220022,2.0
1346676982_dc8e17dcdb_1213_11786349@N08.jpg,11786349@N08,-24.787124,-65.414314,2,11,270,0.01347808083495039,0.014561900276504502,0.971959994292746,2.0
1346831653_d9079cd9a8_1198_11786349@N08.jpg,11786349@N08,-20.457333,-66.913604,1,7,116,0.00043328856492053086,0.983598302281962,0.01596837112229821,2.0
1347168398_11ddf283c6_1331_65768710@N00.jpg,65768710@N00,-33.870344,151.225433,0,0,302,0.997929034076499,8.843744230802031e-05,0.00198266863788632,2.0
1347352507_c957183767_1146_11786349@N08.jpg,11786349@N08,-20.457333,-66.913604,1,6,187,0.00023164203367009859,0.9922166628209688,0.007551570447839495,2.0
134738204_382d178c4c_48_96155869@N00.jpg,96155869@N00,47.50375,19.058532,2,11,252,0.011723848201407705,0.002815866260185373,0.985460166520916,2.0
134738205_31d6fe2300_46_96155869@N00.jpg,96155869@N00,47.50375,19.058532,2,11,334,0.00023429238354211182,0.0011685986387206526,0.9985971448160846,2.0
134742472_c48a79fb05_46_96155869@N00.jpg,96155869@N00,47.50375,19.058532,2,15,319,0.027148512940058826,0.0023300847786345003,0.9705213719372241,2.0
134748098_708f26d4a9_45_96155869@N00.jpg,96155869@N00,47.50375,19.058532,0,5,236,0.9956392814154782,0.00015033198042668786,0.004210459562151936,2.0
134748100_f424b8bf3f_49_96155869@N00.jpg,96155869@N00,47.50375,19.058532,0,5,236,0.9788777544062448,4.5478928599074215e-05,0.021076716864458108,2.0
134748101_56f256634f_47_96155869@N00.jpg,96155869@N00,47.50375,19.058532,2,10,171,0.0005282093886265216,0.18204493984498527,0.817426837148794,2.0
134750510_02dcff4328_46_96155869@N00.jpg,96155869@N00,47.50375,19.058532,2,10,171,0.0010495680837649957,0.19663649962853924,0.8023139867974862,2.0
1347600659_88c757afc0_1063_50994135@N00.jpg,50994135@N00,56.338046,-6.389579,0,5,238,0.9850721562723096,0.005347437491991514,0.009580490550717968,0.0
1347659436_1670d13f50_1122_11786349@N08.jpg,11786349@N08,-20.457333,-66.913604,1,7,116,0.00018417799643088983,0.9842353566239924,0.01558041586852532,2.0
1348254806_9773623620_1041_11786349@N08.jpg,11786349@N08,-20.457333,-66.913604,1,7,116,0.0020036757162529284,0.8404592657174703,0.15753706620364485,2.0
1350713510_bede33fc72_1354_50994135@N00.jpg,50994135@N00,56.41297700000001,-5.471329,1,6,194,0.005627193171733325,0.9062327112389426,0.08814005703841588,1.0
135114980_3c12a84ca9_48_70323761@N00.jpg,70323761@N00,37.97136,23.727797,0,5,236,0.9996401525896479,0.00020010513582185968,0.00015966049701074406,2.0
1352223289_07789b3625_1335_24311489@N00.jpg,24311489@N00,41.883333,-87.6278,2,15,223,0.12239844841796632,0.003783532481925533,0.8738179513025912,2.0
1352605866_c9492f7724_1205_50994135@N00.jpg,50994135@N00,56.952932,-7.483749,1,6,48,0.00021016252368433183,0.8739631091974331,0.1258267419585426,1.0
1353805528_ef062711aa_1115_15376845@N00.jpg,15376845@N00,41.482605,-73.137016,2,10,293,0.01568517403931935,0.006593301373605698,0.9777214971092504,1.0
1353839770_690cc854a8_1267_15376845@N00.jpg,15376845@N00,41.482605,-73.137016,2,12,7,0.07819378009895228,0.14317133719383568,0.7786348934688586,0.0
1355206888_39136773a2_1173_44067110@N00.jpg,44067110@N00,52.372536,4.89195,1,6,78,5.001818277064128e-05,0.8818656845726288,0.11808408248917104,0.0
1356370638_0426ac7dcb_1264_23437487@N00.jpg,23437487@N00,18.469468,-66.119842,2,11,10,0.00011472061994388659,0.2330468257163432,0.7668385053321267,2.0
136130181_62907d33f2_50_18684820@N00.jpg,18684820@N00,37.377898,-122.117757,0,0,198,0.999947285908946,1.1107229443002577e-06,5.156153658861414e-05,0.0
136353845_74031b3ca1_44_70323761@N00.jpg,70323761@N00,38.88189600000001,-77.041046,2,6,59,5.920751085930487e-05,0.4110582800892773,0.5888825769445054,2.0
136353947_c262689bc0_46_70323761@N00.jpg,70323761@N00,38.887984,-77.048041,2,8,18,0.06265999270056,0.3960502118673048,0.5412897281688629,2.0
136358852_1838d2bb1f_38_70323761@N00.jpg,70323761@N00,36.412303,25.42983,2,11,200,0.17139415895076127,0.27986977604314234,0.5487361675222928,2.0
136391842_68f06d661b_50_40279823@N00.jpg,40279823@N00,39.145671,8.307573,2,15,319,0.11331047906335813,0.029152088578427993,0.8575374420184403,1.0
136609024_18c1c8dcb5_50_69212252@N00.jpg,69212252@N00,41.948702,-87.655727,2,12,42,3.109783953384672e-06,2.1787086472132078e-07,0.99999666343245,0.0
136609298_840a239a07_47_69212252@N00.jpg,69212252@N00,41.948702,-87.655727,2,11,84,0.005108487553003499,0.012993801966830532,0.9818978492787528,1.0
1367552397_bcb665cd04_1204_98545448@N00.jpg,98545448@N00,28.41048,-16.55688,2,11,226,0.013310118210259958,0.004672157460170467,0.9820177482138028,2.0
1368606694_ab937b7b68_1026_98545448@N00.jpg,98545448@N00,28.41176,-16.5357,2,13,206,0.0003925778803761658,0.01641478416155451,0.9831926097951538,2.0
137043228_107fdc2e3e_49_63163416@N00.jpg,63163416@N00,39.497616,33.253640999999995,1,6,48,0.00010504218411599986,0.9923095212396724,0.007585424443075528,1.0
1370960903_9d221ee27f_1110_23601949@N00.jpg,23601949@N00,50.840595,4.3932,2,11,226,0.0033877858613222678,0.0009494660727824566,0.9956626265432869,2.0
137150404_f96a58534c_53_18684820@N00.jpg,18684820@N00,37.809783,-122.279205,2,13,103,0.013514913996857558,0.02621316613340241,0.9602719028118828,0.0
137150643_a4a92b8528_52_18684820@N00.jpg,18684820@N00,37.809783,-122.279205,2,10,33,0.03472669138122342,0.05928409160213732,0.9059891451806834,1.0
1371736638_5ac4bdff89_1278_23601949@N00.jpg,23601949@N00,50.837302,4.350435,2,15,348,0.0010438809474351274,0.0066258870640893966,0.992330182136044,2.0
1375948742_e589d9e742_1191_9729483@N02.jpg,9729483@N02,38.077495,-97.92906,2,12,254,0.009868050075347412,0.4395807436704899,0.5505512048701462,0.0
138375662_7c0781d232_56_23601949@N00.jpg,23601949@N00,35.914309,-79.049334,1,8,249,0.0004609099473222856,0.9761721510233744,0.02336702153405046,0.0
1384168949_239862d371_1155_70323761@N00.jpg,70323761@N00,48.854846,2.316248,1,6,309,0.017035753999742553,0.8829811313538585,0.09998304869824892,0.0
1385529714_d911cf7771_1213_50517642@N00.jpg,50517642@N00,34.040098,-118.270343,0,5,250,0.9950523306028884,0.0003577800011527188,0.004589919383770179,0.0
1386768513_361870386f_1152_70323761@N00.jpg,70323761@N00,48.852863,2.339122,2,15,11,0.4809692061037722,0.0005884581605535287,0.5184423777568838,2.0
1387040884_345294c41e_1154_70323761@N00.jpg,70323761@N00,48.855334,2.315862,0,5,236,0.9703541319135294,0.0037666984932798186,0.02587922277371701,2.0
1388076875_5eb2f52dba_1218_74196805@N00.jpg,74196805@N00,51.480941,-3.182559,2,15,319,0.1159683782104466,0.005581351046239025,0.8784502875384009,1.0
1388999682_0dc47349fe_1001_50435419@N00.jpg,50435419@N00,39.946364,-87.059569,2,6,13,0.05253859813390704,0.4249220313930096,0.5225393981538957,0.0
1389099936_4f28149d3b_1012_70323761@N00.jpg,70323761@N00,48.844775,2.352393,0,0,284,0.9952426620562456,0.00035343709193824685,0.004403971718112132,0.0
139128782_dc4e0e1b44_55_82927779@N00.jpg,82927779@N00,-28.652783000000003,20.446243,1,8,249,0.0002788030974436584,0.8955953141562532,0.10412587987182498,0.0
139129008_0d0fdae5b0_44_82927779@N00.jpg,82927779@N00,-28.674172,20.527095000000006,2,10,118,5.193953747345549e-06,0.014920592879483718,0.9850742789656048,2.0
1391821404_2e29a83777_1315_61417564@N00.jpg,61417564@N00,15.86893,-61.57543,1,6,97,0.00021051637995839198,0.965719683464755,0.034069793641720025,2.0
1393279130_7fc2413121_1079_70323761@N00.jpg,70323761@N00,48.859929,2.3261830000000003,0,5,236,0.9969373679988268,0.0001544897745091589,0.002908061189272005,2.0
1394279368_872342f02e_1251_70323761@N00.jpg,70323761@N00,48.854035,2.333655,0,5,239,0.998140126124054,7.586619429772458e-05,0.0017840224979249614,2.0
1395394586_9076002eee_1025_36093984@N00.jpg,36093984@N00,45.595542,25.552825,2,15,192,0.009191493347884716,0.006465453671467003,0.984343001347554,2.0
139606509_a57318c3ed_48_14542551@N00.jpg,14542551@N00,49.035617,104.066791,2,10,118,0.0012605769638014408,0.12765428920943125,0.8710850584082834,1.0
1396805906_2884c6e192_1016_70323761@N00.jpg,70323761@N00,48.855743,2.287843,2,11,12,0.0012184131637837936,0.12330607182406085,0.8754754576694097,2.0
1397079054_476c297c47_1182_67879480@N00.jpg,67879480@N00,55.749723,37.624998,2,12,83,0.14376713642764116,0.017501561381038755,0.8387313007866624,1.0
1397714919_58377b610b_1117_7885919@N07.jpg,7885919@N07,48.861835,2.318345,0,5,331,0.9883977970937972,9.941041476224656e-05,0.011502665397056688,2.0
1397742163_1a6b87eb5a_1164_7885919@N07.jpg,7885919@N07,48.862195,2.317262,0,5,331,0.9685065104069108,0.0023293319403876467,0.029164083335899708,2.0
1399334159_ded0f3866e_1173_23601949@N00.jpg,23601949@N00,43.89715,-69.518051,2,14,138,0.028349522498849918,0.2120952182926885,0.7595552769262213,0.0
1403169945_82348edf46_1129_11786349@N08.jpg,11786349@N08,-20.457333,-66.913604,1,6,48,8.533582698388996e-05,0.9971138896845968,0.00280074316885548,2.0
1403253427_7a36819f5e_1108_11786349@N08.jpg,11786349@N08,-20.457333,-66.913604,1,6,48,0.0036235453759232415,0.9779674341526672,0.01840898591662921,0.0
1403883634_ef6873ac58_1229_30571787@N00.jpg,30571787@N00,44.302038,9.211682,2,15,67,0.008573399368515311,0.04041568560546693,0.9510108927670444,1.0
1403895483_6275236853_1310_11786349@N08.jpg,11786349@N08,-25.692894,-54.446353,1,6,357,5.302835851761501e-05,0.9992017610322892,0.0007452002235774912,2.0
1404679418_601bdb6cb3_1010_11786349@N08.jpg,11786349@N08,-25.692894,-54.446353,2,11,13,0.11523023284314785,0.3520198263082648,0.5327499503543436,0.0
1404731528_7a541c7416_1438_11786349@N08.jpg,11786349@N08,-25.692894,-54.446353,2,14,364,0.08751141809293582,0.12294574404965175,0.7895427699759792,0.0
1404856312_2b42ffc6fc_1197_11786349@N08.jpg,11786349@N08,-25.692894,-54.446353,1,6,357,2.7726016581092455e-06,0.9996784510905804,0.00031865864388634467,0.0
1404943106_79473320ae_1187_11786349@N08.jpg,11786349@N08,-25.692894,-54.446353,1,6,355,1.161208981920181e-05,0.99970116651399,0.0002870923661394964,2.0
140569222_85ec512f5d_45_85417391@N00.jpg,85417391@N00,48.859294,2.343864,2,8,105,0.005790168377558302,0.3902970057039852,0.6039128127364961,2.0
1407798359_570d7be503_1242_11786349@N08.jpg,11786349@N08,-34.620424,-58.369674,2,11,361,0.1563775730049457,0.018268554064775344,0.8253538532651845,2.0
1407883917_e96b68342f_1021_11786349@N08.jpg,11786349@N08,-34.620424,-58.369674,2,15,178,0.0038221795567308092,0.002359209759283943,0.9938187162556956,2.0
1409290106_c2eb3fc6fb_1358_88483799@N00.jpg,88483799@N00,39.39751,-76.600466,1,8,249,0.0018179491063001765,0.6747734071597621,0.3234086436906409,0.0
1409312350_af3d22a110_1389_88483799@N00.jpg,88483799@N00,39.395114,-76.60234399999999,2,14,157,0.0010551364708808464,0.06143569393778136,0.9375091879638476,1.0
141288167_7321e778af_54_85417391@N00.jpg,85417391@N00,48.859294,2.343864,2,11,108,0.00017104058174233217,0.001433928257810635,0.9983949736046114,2.0
1413398881_4cecb99a7b_1200_73293249@N00.jpg,73293249@N00,51.503018,-0.204759,2,14,362,0.0014919232018115733,0.40658257471466186,0.591925515741508,1.0
1413521035_a30171c418_1402_73293249@N00.jpg,73293249@N00,51.507886,-0.12833599999999998,2,11,154,5.468773265038252e-05,0.002463395476024033,0.9974819680785192,2.0
1413619747_d7903c0e93_1364_73293249@N00.jpg,73293249@N00,51.511538,-0.119897,1,7,350,0.020563828664773808,0.977630976999138,0.0018051304052714246,0.0
1413644279_bd885b7f3c_1349_73293249@N00.jpg,73293249@N00,51.508373,-0.126366,2,15,161,0.1411532328374676,0.0006429296236802884,0.8582038846203872,2.0
1414473940_08d97d09f6_1244_73293249@N00.jpg,73293249@N00,51.499163,-0.162777,0,2,38,0.9088720766556831,0.0010737082185841018,0.09005427061489968,1.0
1417701803_884aaf3fe2_1028_15376845@N00.jpg,15376845@N00,41.547018,-73.029749,2,15,348,0.0006392301841131598,0.014167627722486031,0.9851931286866602,2.0
1417732845_8f6f8f4092_1221_77235581@N00.jpg,77235581@N00,58.20312,-6.379559,2,10,58,0.0029800923642824273,0.18502473941839528,0.8119952285921954,0.0
1417808121_c7a24a29df_1161_15376845@N00.jpg,15376845@N00,41.547018,-73.029749,2,12,76,0.00015574256083450422,0.01593897739811112,0.9839053785603468,0.0
141803382_35d0352693_45_51035632501@N01.jpg,51035632501@N01,-27.464499,153.009681,2,12,314,0.004830316127993339,0.00033989051806848636,0.9948297029694482,1.0
1418555842_07c89e4599_1143_15376845@N00.jpg,15376845@N00,41.547018,-73.029749,2,11,214,0.000870316397918458,0.0023474976523090163,0.9967822334208698,1.0
1418574240_977c307033_1371_15376845@N00.jpg,15376845@N00,41.547018,-73.029749,2,15,348,0.003088027894250445,0.04318669601059355,0.9537253105429498,2.0
1418634028_059e73ebaf_1046_15376845@N00.jpg,15376845@N00,41.547018,-73.029749,2,11,154,0.16749588616634145,0.006316168035049864,0.8261879386194191,1.0
1418704382_6138cdb429_1378_15376845@N00.jpg,15376845@N00,41.547018,-73.029749,1,6,145,0.024100200517850112,0.8018120960857686,0.17408768893915294,0.0
142108311_4cc11320e6_50_11114422@N00.jpg,11114422@N00,51.096272,-0.181446,0,0,147,0.7667570640014426,0.1155118951290156,0.11773094010300353,0.0
1422853173_2acc46e311_1172_70323761@N00.jpg,70323761@N00,48.852849,2.350285,0,5,331,0.8865131822219894,0.004807832279141167,0.10867889990923983,2.0
1424280848_41d1636615_1343_96928198@N00.jpg,96928198@N00,59.671883,10.620775,1,6,48,0.0033051978938374305,0.7422478955086262,0.2544468915571088,1.0
1428156208_25c84442f7_1080_22941966@N00.jpg,22941966@N00,43.801833,-91.252,2,12,7,0.0923989304425632,0.09676712026382006,0.8108339400531861,2.0
1429153870_ab4563bc6e_1252_77235581@N00.jpg,77235581@N00,58.261277,-6.139812,2,10,142,0.00015742935190132812,0.1699803379317899,0.8298621891354241,1.0
143033183_8fd477e31d_56_46054052@N00.jpg,46054052@N00,-12.608176,132.297363,1,8,249,7.167383593609244e-05,0.9558786492105114,0.04404972486325676,0.0
1433387965_ce90b5bc81_1331_97522422@N00.jpg,97522422@N00,60.393398,5.33178,0,0,185,0.9908626836767382,0.0009556447105296684,0.0081816733259501,0.0
1433405849_7eb435c131_1060_97522422@N00.jpg,97522422@N00,60.390748,5.321008999999999,0,5,21,0.8526039182689842,0.070793443319495,0.07660265774610052,0.0
1434280462_b424fafbcd_1033_97522422@N00.jpg,97522422@N00,60.394798,5.322682,1,6,186,0.010796760367026814,0.9543559721800604,0.034847244456195366,1.0
1434291853_faa298e88a_1080_15376845@N00.jpg,15376845@N00,41.334931,-72.90243000000002,1,8,62,0.1340375892702781,0.6243297602080702,0.24163259941869344,0.0
1435158786_27638e84a3_1131_15376845@N00.jpg,15376845@N00,41.334931,-72.90243000000002,1,8,249,0.0004030527690419561,0.6746631773274405,0.3249337346345458,0.0
143699234_fe93cf7e84_55_70323761@N00.jpg,70323761@N00,25.790946,-80.13363299999997,2,15,178,0.037673518063741085,0.0005402186136365117,0.9617862388672478,2.0
143709426_5d2dcad5e5_52_70323761@N00.jpg,70323761@N00,39.094514,-84.510312,2,10,66,0.02017212154306991,0.011745986196970648,0.9680817386175108,2.0
143717975_c1f50a2d44_46_70323761@N00.jpg,70323761@N00,39.905316,-75.166236,2,12,312,0.02849928774912769,0.00348351067736985,0.968017127716621,2.0
143718342_24d7f1a6c0_49_70323761@N00.jpg,70323761@N00,39.906888,-75.1666,2,12,312,0.0002504663743927438,3.730675383817328e-05,0.9997121398790452,2.0
1439282511_637e146810_1059_70323761@N00.jpg,70323761@N00,48.840292,2.34977,0,5,238,0.9330516989552676,0.0014117683718239964,0.06553662162649232,1.0
1439496567_d11099afd3_1400_70323761@N00.jpg,70323761@N00,48.852665,2.367634,2,15,112,0.013379924380678254,0.007844953202874816,0.9787751491275158,0.0
1439764921_79ff783423_1129_91062007@N00.jpg,91062007@N00,36.859948,-75.978484,2,10,257,0.003917940194657632,0.0031351741165757123,0.992946752727434,1.0
1440937386_f2e8c786cb_1104_70323761@N00.jpg,70323761@N00,48.873832,2.295064,2,11,334,0.0009088908365697533,0.016137756974444528,0.9829534920310721,2.0
144544459_664547d7e4_53_14542551@N00.jpg,14542551@N00,47.91939,106.917057,2,12,7,0.11917744784967875,0.0036343863449874725,0.8771880799465603,0.0
144674080_e1cc10f2b7_53_49503208420@N01.jpg,49503208420@N01,41.456911,2.057404,0,2,358,0.7017769214127725,0.032208606371113994,0.2660145138052599,0.0
144721518_64de9b1726_48_82927779@N00.jpg,82927779@N00,-33.8812,18.6357,0,5,69,0.8527067125166354,0.027387193715441068,0.11990622795709527,0.0
144751098_42ff5d78dc_48_82927779@N00.jpg,82927779@N00,-34.1644,18.8589,2,10,171,9.52720396654172e-05,0.06306180628683222,0.9368429993935904,0.0
1448913311_682c1b352a_1102_98545448@N00.jpg,98545448@N00,44.0,11.0,1,8,141,0.00023446823063011382,0.9785182738153252,0.02124731042237471,0.0
144923582_a38a726f01_44_18684820@N00.jpg,18684820@N00,37.781298,-122.424774,2,11,334,0.0013329803704333898,0.03340211542831638,0.9652648204123082,2.0
144924835_553de1e86e_51_18684820@N00.jpg,18684820@N00,37.781298,-122.424774,2,13,361,2.786131192666604e-08,0.00017452849226910416,0.9998254127774096,2.0
144932452_72bb0014e2_56_18684820@N00.jpg,18684820@N00,37.781298,-122.424774,2,8,254,0.0031951957501998862,0.4411970679761339,0.5556078052731834,1.0
1449758003_5f3d505402_1363_36093984@N00.jpg,36093984@N00,47.512852,19.079754,2,12,209,0.009191150457922959,0.15354507714755528,0.8372638793721165,2.0
145092128_b7c078ab88_48_88483799@N00.jpg,88483799@N00,39.45099,-76.587817,2,12,312,0.23147538569095616,0.057095899609066685,0.7114287371757655,0.0
145638495_67d3159f05_53_69212252@N00.jpg,69212252@N00,35.31834600000001,24.325017000000006,2,8,265,0.025318039320552543,0.3998286753344473,0.5748533660590738,1.0
145639002_c3a6121180_50_69212252@N00.jpg,69212252@N00,35.31834600000001,24.325017000000006,2,11,154,0.10531423602438393,0.16927371597466845,0.7254120139011206,2.0
1459427691_7854826cee_1082_77235581@N00.jpg,77235581@N00,58.20312,-6.379559,2,14,201,0.021424869329514703,0.02971649695530232,0.948858628404146,1.0
146028219_0e8b5712f5_55_46054052@N00.jpg,46054052@N00,-16.917238,145.77346799999995,2,12,326,0.009037917769467718,0.15113284136635485,0.8398292987397165,1.0
147006132_8f66c6164a_46_69212252@N00.jpg,69212252@N00,41.396899,2.1690270000000003,0,2,26,0.988307645724788,0.0005087725905710272,0.011183646995839071,2.0
147027079_76f2bd040e_54_69212252@N00.jpg,69212252@N00,41.38943,2.18585,1,6,324,0.000859586058087114,0.9909045428468026,0.008235926559337692,0.0
147073780_4ea5f4062e_51_82927779@N00.jpg,82927779@N00,-34.1154,19.0352,2,10,257,0.007667245684316981,0.09579767687716867,0.8965350963651417,0.0
147074401_f7808ab1de_49_82927779@N00.jpg,82927779@N00,-34.1154,19.0352,2,12,294,0.007061278111784475,0.16928259742815044,0.8236561400406329,0.0
147161933_563ed66668_54_69212252@N00.jpg,69212252@N00,35.370015,24.230346,1,8,150,0.0005905213611043791,0.8622283094840101,0.1371811360408728,0.0
147590406_89c5176d13_55_96155869@N00.jpg,96155869@N00,45.793262,24.150695,2,11,252,0.00025722147043794047,0.0072307908752478065,0.9925120250308624,2.0
147592083_a7ec8db93f_53_96155869@N00.jpg,96155869@N00,45.793262,24.150695,2,15,109,0.1989117223470771,0.0006180708622167683,0.8004702126762453,2.0
147843919_ca25979404_51_69212252@N00.jpg,69212252@N00,37.98331,23.745059,2,12,16,0.17457380283863702,0.14786287520746555,0.6775633374448944,2.0
147952757_809c6ed52e_49_18684820@N00.jpg,18684820@N00,37.331795,-121.928758,1,8,62,0.0027880811399985106,0.6485963310311149,0.3486155094880505,0.0
148132071_d34756b6a1_52_96155869@N00.jpg,96155869@N00,45.793262,24.150695,2,11,348,0.000984458598168203,0.014074551055671238,0.9849410875107196,2.0
149061074_32b49b014b_54_18684820@N00.jpg,18684820@N00,37.781298,-122.424774,0,4,168,0.8067631918497895,0.04605551360896243,0.14718131383745714,2.0
149075440_b0db725148_53_18684820@N00.jpg,18684820@N00,37.781298,-122.424774,2,11,334,0.0023536082726707264,0.007933388752348947,0.9897130136536134,2.0
149105529_b3a4e8192e_50_90833046@N00.jpg,90833046@N00,58.476824,7.209606,2,11,86,1.8361282879443552e-05,0.007777042662179497,0.9922044877231736,2.0
149167298_0e5d506d05_55_81421684@N00.jpg,81421684@N00,-41.580717,145.935001,2,12,209,0.0005787181073770853,0.18796502727531994,0.811456332054445,0.0
149526558_f698e05dfa_56_42126397@N00.jpg,42126397@N00,51.475395,-3.164577,2,10,207,0.0053664712299887896,0.00010390881188482304,0.9945295302336908,0.0
149540682_168698b38d_54_70323761@N00.jpg,70323761@N00,36.101275,-115.172418,2,11,237,0.005044841015827473,0.04512515472481482,0.9498299559112412,2.0
149541933_8f4f14047e_44_70323761@N00.jpg,70323761@N00,36.101821,-115.173352,2,11,10,0.0006095160092911558,0.44673306370955146,0.5526575676427328,2.0
149595930_cb9cc33668_48_70323761@N00.jpg,70323761@N00,18.32351,-65.765925,1,8,141,0.002676937042359384,0.8640822427417163,0.13324075888286302,0.0
149758042_f684833100_55_50994135@N00.jpg,50994135@N00,55.778672,-5.098857,1,6,48,0.00043544916269411276,0.8168942197120828,0.182670329727884,2.0
149770181_3cc1a80695_51_70323761@N00.jpg,70323761@N00,39.938352,-75.15793199999997,2,15,119,0.4536841635953124,0.001645545683373939,0.5446703189561788,2.0
149866866_e6a46a330b_52_63163416@N00.jpg,63163416@N00,41.023297,28.990259,0,0,96,0.6735540454092188,0.1526573985147479,0.1737885614638799,0.0
149875000_472676347e_49_63163416@N00.jpg,63163416@N00,41.023297,28.990259,2,13,247,0.25123534976773954,0.04286401647732418,0.7059006829572354,0.0
149933808_2c100376d6_52_67879480@N00.jpg,67879480@N00,15.357362,44.201259,0,5,21,0.9994996697330594,0.00010351407632214205,0.0003968189073744188,0.0
149949702_f90e05b5f0_48_67879480@N00.jpg,67879480@N00,1.3045129999999998,103.821487,2,11,230,3.1508219788733624e-06,1.40275416833386e-06,0.9999955764913278,2.0
149950164_367962d6b0_56_67879480@N00.jpg,67879480@N00,1.3045129999999998,103.821487,0,0,198,0.9724438137710416,2.0211969034011897e-05,0.027535809961368063,0.0
150023825_1be7481535_52_18684820@N00.jpg,18684820@N00,37.350611,-121.98252,0,0,147,0.4973461689034855,0.4690596608157946,0.03359419948512486,0.0
150027080_5686e4610e_48_18684820@N00.jpg,18684820@N00,37.350611,-121.98252,1,8,141,0.004947795674798528,0.9445034462765562,0.05054866282680592,0.0
150231770_b286dbb25b_44_18684820@N00.jpg,18684820@N00,37.445255,-122.162904,0,4,295,0.9414735060103075,0.010206357432920754,0.04832013474852559,0.0
150801299_c3eab611fc_44_70323761@N00.jpg,70323761@N00,42.349576,-71.099674,2,14,49,0.0006623983408644563,0.1106420296918884,0.8886956329033637,2.0
150891657_8ea3eb60ca_46_70323761@N00.jpg,70323761@N00,42.359213,-71.056855,0,2,303,0.7777714740035968,0.0020602095710717805,0.22016821371474649,1.0
150894163_98eaf5e3e3_52_70323761@N00.jpg,70323761@N00,42.350163,-71.076285,2,12,270,0.086958987654981,0.05495619882947267,0.8580848349380403,2.0
152451822_06f9b5cff0_46_70323761@N00.jpg,70323761@N00,40.757875,-73.957128,2,10,66,0.0002318363121620592,0.13532028872180035,0.8644479111261916,2.0
152574094_fdb6569e00_45_50994135@N00.jpg,50994135@N00,55.857377,-5.094671,1,7,306,0.00016997482001102068,0.8455568853566433,0.15427305027834134,0.0
152574247_4462a1a738_56_50994135@N00.jpg,50994135@N00,55.867413,-5.096282,1,8,258,0.0017614640033265516,0.8094400166491482,0.18879853890060616,0.0
